0	891	2
0	1063	2
0	300	2
0	1157	1
0	536	9
0	167	2
0	606	1
0	603	4
0	373	3
1000	613	1
1000	418	3
1001	584	1
1001	208	1
1001	48	4
1001	162	1
1001	1129	1
1002	132	2
1002	607	1
1002	362	1
1002	511	1
1002	161	4
1002	985	2
1003	1257	1
1003	1460	2
1003	419	1
1003	710	1
1004	1146	1
1004	1200	1
1004	37	3
1005	686	1
1005	647	1
1005	323	2
1005	610	1
1006	254	4
1006	859	1
1006	649	1
1006	1445	1
1006	1085	1
1007	1243	1
1007	1322	1
1007	261	1
1007	560	1
1008	778	1
1008	137	1
1009	966	1
1009	748	1
1009	1518	1
100	1608	1
1010	1234	1
1010	350	1
1010	1440	1
1010	584	1
1010	815	1
1011	1120	3
1011	197	1
1011	1070	1
1012	933	1
1012	360	1
1012	1163	1
1012	309	1
1013	319	1
1013	98	2
1013	60	9
1013	636	1
1013	163	1
1013	661	2
1013	1008	1
1014	700	1
1014	1394	1
1014	1490	1
1015	547	1
1015	1017	1
1016	1478	1
1016	270	2
1016	687	1
1016	1403	3
1017	300	1
1018	933	1
1019	684	1
1019	864	1
1019	1514	1
1019	812	1
1019	220	1
101	121	1
101	163	2
101	1594	1
101	234	6
1020	213	7
1020	439	5
1020	510	5
1020	853	1
1020	121	1
1021	572	1
1021	49	1
1021	1365	1
1021	752	1
1021	21	1
1021	121	1
1022	388	1
1022	229	1
1022	175	1
1022	399	1
1022	154	2
1023	917	2
1023	766	1
1023	479	1
1024	266	1
1024	1141	1
1024	642	1
1025	234	1
1025	232	1
1025	553	1
1026	200	1
1026	456	1
1026	480	1
1026	220	1
1026	531	1
1027	109	7
1027	914	1
1027	333	10
1027	11	2
1028	955	2
1028	446	1
1029	703	7
1029	1012	6
102	49	1
1030	1051	1
1030	602	1
1030	922	1
1030	1180	2
1030	422	3
1031	158	1
1031	381	1
1031	109	8
1032	1554	1
1032	360	2
1033	58	1
1034	433	1
1034	1540	1
1034	788	1
1034	360	1
1035	1013	3
1035	343	1
1036	555	5
1036	931	1
1037	1263	1
1037	573	3
1037	966	1
1037	710	2
1038	203	1
1038	655	1
1039	122	4
103	96	1
1040	1379	1
1040	365	1
1040	49	1
1041	1403	1
1041	35	1
1041	106	1
1041	176	1
1041	422	1
1041	193	1
1042	340	2
1042	235	1
1042	898	1
1042	873	1
1043	379	1
1043	96	1
1044	647	1
1044	49	1
1044	649	1
1044	998	1
1044	517	1
1045	461	4
1045	684	2
1045	1070	4
1045	224	1
1046	782	1
1046	1363	1
1046	229	1
1047	1487	1
1047	173	1
1047	208	1
1047	367	1
1047	471	1
1048	350	1
1048	1281	2
1049	415	1
1049	626	2
1049	599	1
1049	180	1
104	106	1
104	213	1
104	119	1
1050	1315	1
1050	1012	1
1050	1220	1
1051	137	1
1051	534	1
1051	794	1
1052	964	2
1052	30	6
1052	48	1
1052	1215	1
1052	6	1
1053	510	1
1053	214	3
1053	254	1
1053	392	4
1054	446	1
1054	1119	1
1054	168	7
1054	254	7
1054	244	6
1054	964	7
1054	576	1
1054	1179	2
1054	649	2
1055	1552	1
1055	816	1
1055	137	1
1055	232	1
1056	655	1
1056	106	3
1056	331	1
1056	1465	1
1057	1405	1
1057	844	1
1058	37	1
1058	280	1
1058	717	1
1058	81	1
1059	360	1
1059	446	1
105	1243	6
105	794	1
105	165	1
105	1166	1
105	934	1
105	354	1
105	55	2
105	48	6
105	686	1
1060	1281	1
1060	772	1
1061	896	1
1061	259	1
1061	261	3
1062	602	1
1062	1269	2
1062	470	1
1062	273	1
1062	474	1
1062	54	1
1062	1349	1
1063	1490	1
1063	1008	1
1063	1546	1
1064	48	1
1064	510	1
1065	125	1
1065	1262	2
1066	960	1
1066	832	1
1066	1351	1
1066	710	1
1067	524	1
1067	192	2
1067	452	4
1067	1413	1
1068	260	1
1068	294	1
1068	1107	2
1068	705	2
1069	868	1
1069	122	1
1069	909	1
1069	396	1
106	1370	1
106	793	1
106	182	1
106	501	1
106	1209	1
1070	1308	1
1071	791	2
1071	710	1
1072	157	1
1072	852	1
1072	1223	3
1073	1201	1
1073	381	1
1074	1406	5
1074	593	1
1074	119	1
1074	110	2
1074	51	1
1074	720	1
1075	1277	1
1075	1059	1
1075	900	1
1075	232	2
1076	432	3
1076	1515	1
1076	1507	1
1076	106	1
1076	501	1
1076	755	1
1076	634	1
1077	359	1
1077	1183	1
1078	1349	1
1078	297	1
1079	1003	1
1079	182	1
1079	115	1
107	433	1
107	1471	1
1080	171	3
1080	245	1
1080	645	1
1080	1517	3
1080	190	1
1080	987	1
1081	651	1
1081	899	1
1081	896	2
1082	1473	3
1082	301	5
1082	439	1
1082	68	2
1083	360	2
1083	350	1
1084	195	20
1084	391	1
1084	496	1
1084	1307	1
1085	363	1
1085	1587	1
1085	711	2
1085	216	1
1085	793	1
1086	122	1
1086	39	1
1086	81	2
1086	1435	2
1087	1296	1
1087	1252	1
1088	1220	1
1088	507	1
1089	686	1
1089	783	1
1089	733	1
1089	1401	1
108	246	1
108	224	1
1090	21	1
1090	351	1
1090	1461	1
1090	161	2
1090	502	1
1091	635	1
1091	232	2
1092	703	1
1092	1380	1
1092	1388	1
1093	696	1
1093	712	1
1093	121	1
1094	769	1
1094	230	1
1094	157	2
1095	873	1
1095	28	1
1095	865	1
1096	1099	1
1096	684	1
1096	265	1
1096	427	1
1096	195	4
1097	280	1
1097	429	1
1098	496	2
1098	830	1
1098	634	1
1098	195	3
1099	1589	1
1099	457	3
1099	78	11
109	710	1
109	854	1
109	429	2
109	636	1
10	635	1
10	312	6
10	48	1
10	180	4
1100	168	2
1100	180	1
1100	399	2
1100	281	1
1100	189	1
1101	263	1
1101	1573	1
1101	1129	1
1102	800	1
1102	966	1
1102	710	1
1102	277	1
1102	294	1
1103	710	1
1103	606	1
1103	1509	1
1103	294	1
1103	914	1
1103	675	3
1103	0	4
1103	180	6
1104	753	1
1104	558	1
1104	222	3
1104	266	1
1105	119	2
1105	384	1
1105	1462	1
1106	398	3
1106	327	1
1107	1021	1
1107	810	2
1107	1148	1
1108	800	1
1108	35	23
1108	48	3
1109	180	1
1109	1395	3
1109	1122	1
1109	726	1
110	38	2
110	17	1
1110	1143	2
1110	48	2
1110	286	1
1111	612	1
1111	1505	1
1111	80	1
1111	203	1
1111	1007	1
1112	656	3
1112	1287	6
1112	153	15
1112	961	1
1112	360	1
1112	176	2
1112	182	2
1112	248	1
1112	1106	1
1112	909	1
1112	1507	1
1112	1050	1
1112	1097	1
1113	902	1
1113	792	1
1114	953	1
1114	1094	1
1114	924	2
1115	168	3
1115	250	1
1115	214	1
1115	1439	1
1115	356	1
1116	473	1
1116	49	3
1116	737	3
1116	768	1
1117	422	3
1117	13	8
1117	302	2
1118	1504	1
1118	1469	12
1118	429	2
1119	85	1
1119	1137	1
111	301	2
111	710	1
1120	681	1
1120	1004	1
1120	176	5
1121	885	1
1121	140	2
1121	416	1
1121	509	1
1121	203	2
1122	1427	1
1122	350	1
1122	691	1
1123	510	5
1123	439	3
1123	800	1
1123	1494	1
1124	1259	1
1124	429	1
1124	1107	1
1125	1290	1
