0	190	1
0	199	1
0	88	1
0	12	1
1000	457	1
1000	891	1
1001	63	1
1001	658	1
1002	352	1
1003	94	1
1003	316	1
1004	20	1
1004	237	1
1005	350	1
1005	165	2
1005	64	1
1006	564	1
1006	808	1
1006	41	1
1006	590	1
1007	33	1
1008	510	1
1008	785	1
1009	685	1
1009	179	1
1009	206	1
1009	413	1
1009	23	1
1009	108	1
1009	834	1
1009	839	1
100	307	1
100	65	1
100	864	1
1010	274	1
1010	563	1
1010	131	1
1010	578	1
1010	182	1
1010	320	1
1011	98	1
1011	53	1
1011	175	1
1011	479	1
1011	370	1
1012	693	1
1012	212	1
1012	24	1
1013	708	1
1013	436	1
1013	870	1
1013	850	1
1013	416	1
1013	30	1
1013	61	1
1013	41	1
1013	99	1
1014	436	1
1014	44	1
1015	783	1
1016	0	1
1016	283	1
1016	847	1
1016	545	1
1017	846	2
1017	584	1
1017	239	1
1017	251	1
1018	252	1
1018	287	1
1018	396	1
1018	275	1
1019	544	1
1019	285	1
1019	39	1
1019	95	1
1019	851	1
1019	881	1
1019	137	1
1019	874	1
101	548	1
101	221	1
101	805	1
1020	196	2
1020	507	1
1020	302	1
1020	823	1
1021	471	1
1021	613	1
1022	651	1
1022	120	1
1022	207	1
1022	104	1
1023	32	1
1024	523	1
1025	235	1
1025	267	1
1025	175	1
1026	46	1
1026	666	1
1026	64	1
1026	23	1
1027	271	1
1027	149	1
1028	113	1
1028	41	1
1028	26	1
1028	489	1
1028	97	1
1029	122	1
1029	30	1
1029	361	1
102	272	1
102	56	1
102	107	1
102	50	1
102	293	1
102	0	1
102	404	1
102	559	1
102	782	1
1030	290	1
1030	157	1
1031	871	1
1031	31	1
1031	891	1
1031	21	1
1032	337	1
1032	352	1
1033	875	1
1033	531	1
1034	44	1
1035	407	1
1035	417	1
1035	246	1
1036	240	1
1036	730	1
1037	484	1
1037	106	1
1038	5	1
1038	256	1
1038	226	1
1039	179	1
1039	5	1
103	287	1
103	162	1
1040	184	1
1040	866	1
1040	31	1
1041	865	1
1042	219	1
1042	595	1
1043	404	1
1043	312	1
1043	271	1
1044	103	1
1044	20	1
1044	745	1
1044	275	1
1045	102	1
1046	500	1
1046	350	1
1047	142	1
1047	761	1
1048	549	1
1048	281	1
1048	848	1
1049	29	1
104	30	1
104	401	1
104	207	1
1050	76	1
1051	790	1
1051	323	1
1052	769	1
1052	737	1
