0	577	5
0	585	4
0	387	2
0	202	4
0	31	4
0	24	14
100	205	1
100	126	1
100	163	1
101	110	1
101	0	2
101	205	1
101	289	1
101	42	1
102	145	9
102	154	14
102	122	23
103	362	2
103	556	5
103	589	2
103	364	5
103	567	2
103	372	6
103	463	2
103	604	7
103	588	10
103	407	2
104	145	2
104	584	3
104	578	1
104	583	3
104	576	2
104	585	6
104	415	5
104	243	2
104	378	1
105	338	4
105	371	1
105	191	1
105	250	1
106	583	1
106	584	2
106	573	1
106	585	1
106	575	1
107	11	1
107	16	1
107	165	5
107	155	1
107	252	2
108	140	2
108	57	1
109	223	1
109	457	5
109	471	4
10	347	1
10	351	1
10	476	1
110	482	1
110	428	3
110	457	1
111	456	1
111	45	2
111	626	5
111	55	1
111	676	1
112	20	7
112	179	2
112	366	1
113	428	5
113	288	1
114	158	1
114	192	1
114	445	3
114	276	1
115	445	1
115	20	1
116	167	1
116	269	2
116	107	7
116	103	2
117	68	14
117	169	1
118	473	2
118	57	2
118	98	1
118	14	3
119	194	2
119	306	9
119	78	1
11	3	1
11	623	5
11	188	1
11	262	1
120	119	1
120	588	1
121	71	3
121	329	2
121	0	1
122	118	1
122	168	1
122	18	2
122	572	3
123	586	2
123	584	2
123	578	1
123	501	3
124	422	1
124	363	1
124	610	2
124	606	1
124	250	2
124	587	1
124	478	2
125	227	1
125	149	2
125	296	2
126	335	2
126	397	12
126	398	5
127	446	1
127	53	1
127	520	2
127	587	4
127	256	3
127	604	4
127	411	1
128	249	1
128	14	2
128	12	1
128	20	1
128	24	1
129	335	4
129	189	7
12	204	3
12	72	3
130	68	1
130	430	1
130	93	1
130	70	1
131	120	1
131	24	3
131	81	2
131	55	1
131	68	1
132	102	1
132	430	1
132	271	1
133	493	2
133	157	3
133	221	2
133	529	2
133	617	2
133	555	3
134	15	2
134	81	1
134	19	2
135	292	1
135	373	1
135	244	2
136	279	3
136	141	19
137	428	11
137	455	6
137	289	1
137	210	1
137	22	1
138	374	5
138	334	2
139	97	1
139	192	1
139	593	2
139	255	1
139	245	2
13	454	2
13	382	1
13	428	2
13	350	1
140	19	1
140	175	1
140	107	1
141	271	1
141	70	1
142	325	6
142	18	2
143	386	1
143	588	1
143	421	3
144	374	1
144	191	1
144	476	4
144	359	1
145	573	3
145	575	4
145	580	2
146	41	3
146	245	1
147	583	1
147	338	1
147	422	1
147	605	1
148	460	2
148	477	2
148	387	1
148	599	1
148	354	1
149	577	3
149	388	3
149	573	1
14	142	4
14	223	2
14	37	7
150	85	1
150	121	7
150	18	1
151	580	2
151	477	3
151	120	2
151	347	2
151	192	1
151	523	1
152	526	1
152	452	5
152	517	1
152	591	1
152	394	1
152	606	32
152	610	4
152	587	1
152	529	1
152	391	1
153	275	3
153	520	1
153	0	1
153	397	2
153	455	1
154	21	1
154	11	1
154	117	2
154	354	2
154	91	1
155	455	1
155	386	1
155	447	2
156	146	1
156	428	3
157	341	2
157	605	2
157	485	1
157	364	2
158	347	1
158	360	1
158	445	2
158	501	1
159	455	8
159	454	6
159	145	1
15	257	1
15	406	1
15	526	3
15	517	2
15	286	1
15	182	1
160	523	1
160	413	3
160	590	2
161	209	1
161	280	1
161	590	3
161	412	1
162	288	5
162	428	3
162	379	1
162	587	3
163	231	2
163	413	2
163	587	4
163	359	1
163	339	1
164	387	7
164	145	2
165	113	4
165	24	1
166	45	1
166	497	1
166	387	2
167	493	1
167	557	1
167	505	1
167	304	2
168	103	2
168	46	3
168	173	1
169	24	2
169	476	6
169	364	3
16	372	1
16	437	2
16	420	5
16	427	2
16	209	1
16	408	1
170	72	1
170	403	1
170	39	4
171	20	2
171	46	1
171	335	2
172	191	1
172	474	1
172	517	1
173	477	2
173	339	1
173	397	4
174	575	4
174	145	2
174	579	1
175	289	1
175	33	3
176	174	2
176	58	4
176	81	3
177	380	5
177	490	4
177	398	4
177	365	3
178	48	1
178	476	1
178	335	1
178	274	1
179	136	3
179	97	2
17	138	7
17	217	8
17	46	1
180	222	1
180	403	1
181	255	1
181	188	1
181	232	2
181	42	2
182	119	4
182	588	2
182	587	3
182	386	3
182	57	2
182	352	2
183	44	4
183	133	2
183	323	1
184	579	1
184	580	1
184	573	1
185	337	1
185	376	3
185	428	2
185	264	2
186	225	1
186	456	1
186	607	6
187	383	1
187	241	5
187	48	3
187	529	1
188	428	4
188	476	7
188	457	4
189	387	2
189	447	4
189	455	3
18	506	1
18	332	1
18	331	1
18	183	1
18	512	1
190	471	2
190	477	10
190	447	2
191	272	11
191	34	1
191	305	1
191	405	2
192	24	2
192	71	1
192	95	2
193	103	1
193	347	1
193	258	1
194	135	1
194	136	1
194	121	1
195	377	1
195	454	1
196	387	2
196	355	1
196	145	1
197	387	1
197	306	1
197	31	1
198	217	1
198	14	2
198	45	4
199	337	3
199	486	1
199	141	1
