0	0	1514768041.0
1	1	1514768933.0
2	2	1514769558.0
3	3	1514770375.0
4	4	1514774780.0
5	5	1514775408.0
6	6	1514776323.0
7	7	1514811796.0
8	8	1514820450.0
9	9	1514820721.0
10	10	1514822886.0
11	11	1514824186.0
12	12	1514824251.0
13	13	1514824974.0
11	14	1514824975.0
14	15	1514825259.0
15	16	1514825623.0
14	17	1514825824.0
14	18	1514829220.0
14	19	1514829792.0
16	20	1514830341.0
17	21	1514833191.0
18	22	1514834047.0
19	23	1514838812.0
20	24	1514839005.0
21	25	1514842677.0
22	26	1514843405.0
22	27	1514843834.0
23	28	1514844034.0
4	29	1514845072.0
24	30	1514845376.0
25	31	1514846550.0
25	32	1514846745.0
26	33	1514847604.0
27	34	1514849062.0
28	35	1514849704.0
22	36	1514850499.0
29	37	1514855990.0
30	38	1514856336.0
31	39	1514858810.0
32	40	1514864802.0
32	41	1514865092.0
32	42	1514865191.0
33	43	1514867088.0
34	44	1514869988.0
35	45	1514875475.0
36	46	1514900015.0
18	47	1514901642.0
37	48	1514902870.0
38	49	1514904319.0
39	50	1514905336.0
40	51	1514912486.0
41	52	1514914301.0
42	53	1514914633.0
43	54	1514915362.0
44	55	1514916796.0
45	56	1514916886.0
45	57	1514918644.0
45	58	1514919515.0
46	59	1514920660.0
47	60	1514920996.0
10	61	1514921098.0
48	62	1514922090.0
49	63	1514923640.0
50	64	1514924090.0
51	65	1514924151.0
52	66	1514924615.0
53	67	1514925494.0
53	68	1514925880.0
54	69	1514926761.0
54	70	1514927159.0
55	71	1514927621.0
11	72	1514928021.0
56	73	1514929920.0
55	74	1514932620.0
57	75	1514937751.0
24	76	1514941702.0
58	77	1514945751.0
58	78	1514945976.0
59	79	1514948226.0
60	80	1514948308.0
61	81	1514948390.0
62	82	1514949400.0
3	83	1514949679.0
36	84	1514951016.0
63	85	1514954375.0
64	86	1514955027.0
64	87	1514955785.0
65	88	1514955945.0
66	89	1514956329.0
67	90	1514956711.0
68	91	1514957001.0
69	92	1514957431.0
61	93	1514957589.0
70	94	1514977605.0
39	95	1514984540.0
71	96	1514987285.0
72	97	1514988115.0
72	98	1514988358.0
73	99	1514990540.0
74	100	1514992377.0
75	101	1514994734.0
76	102	1514995352.0
77	103	1514995774.0
42	101	1514998222.0
42	104	1514999800.0
78	105	1515004767.0
10	106	1515007593.0
79	107	1515008834.0
18	108	1515011290.0
45	109	1515013039.0
70	110	1515015738.0
11	111	1515016012.0
10	112	1515016040.0
80	113	1515016682.0
81	114	1515016922.0
82	115	1515017806.0
83	116	1515018494.0
84	117	1515018607.0
85	118	1515019528.0
86	119	1515019833.0
87	120	1515020230.0
88	121	1515020262.0
89	122	1515020353.0
90	123	1515020487.0
89	124	1515020578.0
89	125	1515020802.0
77	126	1515020899.0
91	76	1515020912.0
89	127	1515021357.0
77	128	1515021504.0
92	129	1515022832.0
93	130	1515023400.0
94	131	1515027330.0
61	132	1515027781.0
63	133	1515030382.0
95	134	1515032514.0
96	135	1515033827.0
97	136	1515034008.0
98	137	1515038078.0
69	138	1515038168.0
99	139	1515038287.0
61	140	1515044551.0
100	141	1515044659.0
101	142	1515047201.0
102	143	1515049310.0
102	144	1515049922.0
102	145	1515052003.0
103	146	1515068046.0
104	147	1515074106.0
104	148	1515074956.0
104	149	1515076094.0
105	150	1515076669.0
106	151	1515078365.0
107	152	1515079082.0
108	153	1515079107.0
109	154	1515080252.0
110	155	1515080889.0
74	156	1515081279.0
108	157	1515081793.0
111	158	1515082254.0
112	159	1515088513.0
113	17	1515092121.0
38	160	1515093628.0
114	161	1515093672.0
15	162	1515094572.0
115	163	1515094646.0
45	164	1515095452.0
114	165	1515098094.0
116	166	1515099119.0
108	167	1515099120.0
27	168	1515099269.0
18	169	1515100131.0
116	170	1515100261.0
117	171	1515100570.0
117	172	1515100910.0
118	173	1515103725.0
119	174	1515105927.0
120	175	1515107090.0
120	176	1515107856.0
120	177	1515108223.0
121	178	1515109178.0
122	179	1515113954.0
123	180	1515120110.0
123	181	1515120178.0
123	182	1515120461.0
65	183	1515124569.0
61	68	1515129092.0
50	138	1515135247.0
124	184	1515147566.0
125	185	1515168924.0
125	186	1515169186.0
125	187	1515171313.0
125	188	1515171557.0
66	189	1515172037.0
126	190	1515172750.0
127	92	1515176992.0
128	191	1515177466.0
129	185	1515181728.0
114	192	1515181747.0
130	193	1515182450.0
114	194	1515184034.0
38	195	1515184129.0
131	196	1515185325.0
132	197	1515187906.0
97	198	1515188000.0
91	199	1515188867.0
133	200	1515189536.0
134	177	1515189847.0
135	201	1515190499.0
136	202	1515191153.0
137	203	1515193348.0
138	204	1515195972.0
139	205	1515198231.0
140	206	1515202592.0
141	207	1515204910.0
25	208	1515205764.0
25	209	1515206083.0
88	210	1515206992.0
87	211	1515208254.0
142	212	1515210951.0
43	213	1515213552.0
43	214	1515213765.0
43	42	1515213833.0
143	215	1515214072.0
144	216	1515237674.0
39	217	1515245748.0
145	218	1515247279.0
146	219	1515254208.0
147	220	1515255108.0
148	221	1515256143.0
133	222	1515256230.0
95	223	1515256312.0
148	101	1515256662.0
104	224	1515258286.0
143	225	1515259580.0
149	226	1515259638.0
150	227	1515261259.0
15	228	1515261721.0
150	229	1515262131.0
148	230	1515264307.0
151	231	1515265004.0
152	232	1515266865.0
152	233	1515267896.0
