0	52	1
0	3869	1
0	2749	1
1000	1419	1
1000	3346	2
1000	1111	1
1001	3593	1
1001	4034	1
1002	660	1
1002	4022	1
1003	2356	1
1003	2490	1
1003	947	1
1004	3164	1
1004	505	1
1004	2664	1
1005	318	1
1005	4001	1
1005	216	1
1006	1482	1
1006	455	2
1006	209	1
1006	1825	1
1007	4432	1
1007	1680	1
1007	711	1
1007	1111	1
1008	581	1
1008	643	1
1008	1695	1
1008	2020	1
1008	1258	1
1008	2769	1
1009	2682	1
1009	3159	1
1009	2576	1
100	1756	1
100	1258	1
100	4002	1
100	4025	1
100	2077	1
100	3654	1
100	3669	1
100	3542	1
100	4311	1
100	1216	1
100	3082	1
1010	8	1
1010	3013	1
1010	769	1
1011	443	1
1011	3293	1
1011	3699	1
1011	1755	1
1011	2370	1
1012	1346	1
1012	3770	1
1013	2591	1
1013	3822	1
1013	4078	1
1014	930	1
1014	267	1
1015	530	1
1015	3825	1
1015	2096	1
1015	733	1
1016	650	1
1016	114	1
1017	925	1
1017	2620	1
1018	619	1
1018	183	1
1018	8	1
1018	1775	1
1019	3655	1
1019	1827	1
1019	3899	1
1019	41	1
101	2782	1
101	1811	1
101	3384	1
1020	133	1
1020	3770	1
1021	1646	1
1021	3795	1
1021	789	1
1022	4207	1
1022	2253	1
1022	2329	1
1023	198	1
1023	4055	1
1023	1021	1
1024	2050	1
1024	3593	1
1025	4340	1
1025	3699	1
1025	2646	1
1025	1374	1
1026	434	1
1026	789	1
1026	3772	1
1027	2700	2
1027	2603	1
1028	2134	1
1028	1047	1
1028	4253	1
1029	3032	1
1029	3474	1
102	2633	1
102	3114	1
1030	3190	1
1030	797	2
1031	1680	1
1031	922	1
1032	1191	1
1032	375	1
1032	1899	1
1032	959	1
1033	1070	1
1033	468	1
1033	1979	1
1033	46	1
1034	3913	1
1034	4026	1
1034	1728	1
1034	2628	1
1035	2903	1
1035	1240	1
1035	793	1
1035	4304	1
1036	1474	1
1036	3185	1
1036	278	2
1037	1855	1
1037	920	1
1037	921	1
1038	2960	1
1038	263	1
1038	4034	1
1038	1106	1
1038	3932	1
1038	1203	1
1038	2548	1
1038	3339	1
1038	104	1
1038	279	1
1038	2057	1
1038	230	1
1039	4092	1
1039	258	1
103	651	1
103	131	1
103	1932	1
103	1869	1
103	2003	1
1040	2686	1
1040	82	2
1040	980	1
1041	3866	2
1041	3873	1
1041	4097	1
1042	947	1
1042	3659	1
1043	3534	1
1043	3399	1
1043	4065	1
1043	4449	1
1043	122	1
1043	3639	1
1044	425	1
1044	1371	1
1045	1817	1
1045	881	1
1046	3978	1
1046	3918	1
1046	4367	1
1047	3652	1
1047	3937	1
1047	2099	1
1048	842	1
1048	199	1
1048	3925	1
1049	4359	1
1049	955	1
104	3726	1
104	993	1
104	1837	1
104	4365	1
104	3198	1
104	2345	1
